label,state,amine,radius,Vbur_pct,Vbur_abs,Vfree,Q_NE,Q_NW,Q_SW,Q_SE
3A_DMEDA,3A,DMEDA,3.0,0.216710741954708,24.509407495640545,88.58792803359201,43.641984505363524,41.712604290822405,0.7523837902264601,0.5773241954707986
3A_EAE,3A,EAE,3.0,0.26547601311084623,30.024629729760317,83.07270579947223,43.709028605482715,60.89094159713945,0.9460667461263408,0.6443682955899881
3A_EDA,3A,EDA,3.0,0.19737038140643623,22.32206424945632,90.77527127977623,37.511174016686525,40.26370679380214,0.6667163289630512,0.5065554231227652
3A_INDO,3A,INDO,3.0,0.25918131704410013,29.312716376644993,83.78461915258757,49.92923122765197,49.44129916567342,2.465733015494637,1.8362634088200238
3A_ISBZ,3A,ISBZ,3.0,0.26915412693682955,30.44061460325226,82.6567209259803,49.020411203814064,56.74538140643624,1.2775625744934447,0.6182955899880811
3A_MEPI,3A,MEPI,3.0,0.24963684445768772,28.233261958089944,84.86407357114261,43.36635876042908,55.50879022646007,0.648092967818832,0.3314958283671037
3A_METOX,3A,METOX,3.0,0.2279126936829559,25.776318388832465,87.32101714040009,43.224821215733016,46.32747318235995,0.7747318235995232,0.8380512514898689
3A_MOR,3A,MOR,3.0,0.25062388259833135,28.34489334186247,84.75244218737008,43.58611442193087,55.22943980929678,0.8939213349225268,0.54007747318236
3A_MTL,3A,MTL,3.0,0.23253128724672228,26.298669014786906,86.79866651444564,45.45962455303933,45.1765494636472,1.3669547079856972,1.0093861740166865
3A_NMA,3A,NMA,3.0,0.2607177443384982,29.486482209875803,83.61085331935675,45.13185339690108,50.82315256257449,3.7991656734207386,4.53292610250298
3A_OCTA,3A,OCTA,3.0,0.24406845947556616,27.603492453411004,85.49384307582154,47.35548271752086,48.286650774731825,1.210518474374255,0.7747318235995232
3A_OTL,3A,OTL,3.0,0.2417032926102503,27.335998382861753,85.7613371463708,46.12261620977354,47.49702026221692,1.5829856972586414,1.4786948748510131
3A_PIP,3A,PIP,3.0,0.25188095947556616,28.487065387233134,84.61027014199942,43.86174016686532,55.61680572109654,0.7970798569725865,0.47675804529201427
